epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.73E+12,2024-10-23T14.41.16.242,3.46,2.805,0.122,-1.341
1.73E+12,2024-10-23T14.41.16.252,3.47,0.976,1.768,-1.098
1.73E+12,2024-10-23T14.41.16.262,3.48,-0.915,3.598,-0.61
1.73E+12,2024-10-23T14.41.16.272,3.49,-2.622,5.122,-0.122
1.73E+12,2024-10-23T14.41.16.282,3.5,-3.902,6.341,0.244
1.73E+12,2024-10-23T14.41.16.292,3.51,-5,7.134,0.732
1.73E+12,2024-10-23T14.41.16.302,3.52,-5.732,7.195,1.22
1.73E+12,2024-10-23T14.41.16.312,3.53,-6.341,6.707,1.585
1.73E+12,2024-10-23T14.41.16.322,3.54,-6.585,6.098,1.89
1.73E+12,2024-10-23T14.41.16.332,3.55,-6.585,5.488,1.829
1.73E+12,2024-10-23T14.41.16.342,3.56,-6.402,4.573,1.707
1.73E+12,2024-10-23T14.41.16.352,3.57,-6.098,3.354,1.28
1.73E+12,2024-10-23T14.41.16.362,3.58,-5.549,2.073,0.915
1.73E+12,2024-10-23T14.41.16.372,3.59,-4.939,0.732,0.549
1.73E+12,2024-10-23T14.41.16.382,3.6,-4.146,-0.549,0.244
1.73E+12,2024-10-23T14.41.16.392,3.61,-3.232,-1.646,0
1.73E+12,2024-10-23T14.41.16.402,3.62,-2.439,-2.622,-0.244
1.73E+12,2024-10-23T14.41.16.412,3.63,-1.585,-3.537,-0.244
1.73E+12,2024-10-23T14.41.16.422,3.64,-0.61,-4.451,-0.366
1.73E+12,2024-10-23T14.41.16.432,3.65,0.305,-5.122,-0.488
1.73E+12,2024-10-23T14.41.16.442,3.66,0.976,-5.61,-0.61
1.73E+12,2024-10-23T14.41.16.452,3.67,1.707,-5.854,-1.037
1.73E+12,2024-10-23T14.41.16.462,3.68,2.134,-5.915,-1.402
1.73E+12,2024-10-23T14.41.16.472,3.69,2.439,-5.549,-1.829
1.73E+12,2024-10-23T14.41.16.482,3.7,2.622,-4.939,-2.317
1.73E+12,2024-10-23T14.41.16.492,3.71,2.5,-4.268,-2.744
1.73E+12,2024-10-23T14.41.16.502,3.72,2.195,-3.476,-3.049
1.73E+12,2024-10-23T14.41.16.512,3.73,1.89,-2.927,-3.232
1.73E+12,2024-10-23T14.41.16.522,3.74,1.341,-2.317,-3.232
1.73E+12,2024-10-23T14.41.16.532,3.75,0.854,-1.707,-3.171
1.73E+12,2024-10-23T14.41.16.542,3.76,0.305,-1.28,-3.049
1.73E+12,2024-10-23T14.41.16.552,3.77,-0.244,-0.976,-2.805
1.73E+12,2024-10-23T14.41.16.562,3.78,-0.854,-0.854,-2.561
1.73E+12,2024-10-23T14.41.16.572,3.79,-1.28,-0.671,-2.378
1.73E+12,2024-10-23T14.41.16.582,3.8,-1.463,-0.61,-2.134
1.73E+12,2024-10-23T14.41.16.592,3.81,-1.768,-0.549,-1.829
1.73E+12,2024-10-23T14.41.16.602,3.82,-1.829,-0.488,-1.646
1.73E+12,2024-10-23T14.41.16.612,3.83,-1.951,-0.305,-1.341
1.73E+12,2024-10-23T14.41.16.622,3.84,-1.707,-0.305,-1.037
1.73E+12,2024-10-23T14.41.16.632,3.85,-1.463,-0.244,-0.732
1.73E+12,2024-10-23T14.41.16.642,3.86,-1.28,-0.244,-0.427
1.73E+12,2024-10-23T14.41.16.652,3.87,-1.037,-0.061,-0.244
1.73E+12,2024-10-23T14.41.16.662,3.88,-0.732,0.183,-0.122
1.73E+12,2024-10-23T14.41.16.672,3.89,-0.427,0.122,-0.183
1.73E+12,2024-10-23T14.41.16.682,3.9,-0.183,-0.122,-0.244
1.73E+12,2024-10-23T14.41.16.692,3.91,0.183,-0.244,-0.366
1.73E+12,2024-10-23T14.41.16.702,3.92,0.61,0.183,-0.671
1.73E+12,2024-10-23T14.41.16.712,3.93,0.915,0.427,-0.915
1.73E+12,2024-10-23T14.41.16.722,3.94,1.037,0.183,-1.037
1.73E+12,2024-10-23T14.41.16.732,3.95,1.28,-0.122,-1.037
1.73E+12,2024-10-23T14.41.16.742,3.96,1.463,0.061,-1.037
1.73E+12,2024-10-23T14.41.16.752,3.97,1.585,-0.305,-1.037
1.73E+12,2024-10-23T14.41.16.762,3.98,1.341,-1.037,-1.037
1.73E+12,2024-10-23T14.41.16.772,3.99,1.22,-1.707,-1.159
1.73E+12,2024-10-23T14.41.16.782,4,1.098,-1.768,-1.524
1.73E+12,2024-10-23T14.41.16.792,4.01,0.915,-1.585,-1.646
1.73E+12,2024-10-23T14.41.16.802,4.02,0.732,-1.829,-1.89
1.73E+12,2024-10-23T14.41.16.812,4.03,0.671,-2.317,-2.073
1.73E+12,2024-10-23T14.41.16.822,4.04,0.732,-2.988,-2.439
1.73E+12,2024-10-23T14.41.16.832,4.05,0.915,-3.659,-2.866
1.73E+12,2024-10-23T14.41.16.842,4.06,1.159,-4.573,-3.354
1.73E+12,2024-10-23T14.41.16.852,4.07,1.524,-5.549,-3.78
1.73E+12,2024-10-23T14.41.16.862,4.08,1.89,-6.463,-4.146
1.73E+12,2024-10-23T14.41.16.872,4.09,2.439,-7.134,-4.695
1.73E+12,2024-10-23T14.41.16.882,4.1,3.049,-7.378,-5.305
1.73E+12,2024-10-23T14.41.16.892,4.11,3.598,-7.561,-5.793
1.73E+12,2024-10-23T14.41.16.902,4.12,3.902,-7.744,-6.22
1.73E+12,2024-10-23T14.41.16.912,4.13,4.268,-8.11,-6.585
1.73E+12,2024-10-23T14.41.16.922,4.14,4.39,-8.902,-6.829
1.73E+12,2024-10-23T14.41.16.932,4.15,4.451,-10,-6.951
1.73E+12,2024-10-23T14.41.16.942,4.16,4.512,-11.463,-7.073
1.73E+12,2024-10-23T14.41.16.952,4.17,4.329,-13.354,-7.256
1.73E+12,2024-10-23T14.41.16.962,4.18,3.963,-15.305,-7.5
1.73E+12,2024-10-23T14.41.16.972,4.19,3.476,-18.049,-7.988
1.73E+12,2024-10-23T14.41.16.982,4.2,2.805,-21.829,-8.537
1.73E+12,2024-10-23T14.41.16.992,4.21,1.951,-25.976,-9.085
1.73E+12,2024-10-23T14.41.17.002,4.22,1.22,-30.122,-9.39
1.73E+12,2024-10-23T14.41.17.012,4.23,0.305,-33.537,-9.756
1.73E+12,2024-10-23T14.41.17.022,4.24,-0.915,-36.098,-10.488
1.73E+12,2024-10-23T14.41.17.032,4.25,-2.561,-38.963,-11.768
1.73E+12,2024-10-23T14.41.17.042,4.26,-4.939,-42.317,-13.171
1.73E+12,2024-10-23T14.41.17.052,4.27,-7.256,-45.488,-14.756
1.73E+12,2024-10-23T14.41.17.062,4.28,-9.573,-48.415,-16.098
1.73E+12,2024-10-23T14.41.17.072,4.29,-12.134,-51.463,-17.378
1.73E+12,2024-10-23T14.41.17.082,4.3,-14.878,-54.512,-18.354
1.73E+12,2024-10-23T14.41.17.092,4.31,-17.378,-57.073,-18.476
1.73E+12,2024-10-23T14.41.17.102,4.32,-19.207,-58.476,-18.659
1.73E+12,2024-10-23T14.41.17.112,4.33,-20.671,-59.329,-18.598
1.73E+12,2024-10-23T14.41.17.122,4.34,-21.341,-60.061,-18.11
1.73E+12,2024-10-23T14.41.17.132,4.35,-20.793,-60.122,-17.439
1.73E+12,2024-10-23T14.41.17.142,4.36,-19.268,-59.756,-16.951
1.73E+12,2024-10-23T14.41.17.152,4.37,-17.012,-59.451,-16.707
1.73E+12,2024-10-23T14.41.17.162,4.38,-14.207,-59.573,-16.341
1.73E+12,2024-10-23T14.41.17.172,4.39,-11.341,-59.634,-15.915
1.73E+12,2024-10-23T14.41.17.182,4.4,-8.232,-59.207,-15.671
1.73E+12,2024-10-23T14.41.17.192,4.41,-5.244,-59.329,-15
1.73E+12,2024-10-23T14.41.17.202,4.42,-2.5,-59.207,-14.085
1.73E+12,2024-10-23T14.41.17.212,4.43,0.183,-58.476,-13.354
1.73E+12,2024-10-23T14.41.17.222,4.44,2.378,-58.293,-12.256
1.73E+12,2024-10-23T14.41.17.232,4.45,4.268,-59.146,-11.037
1.73E+12,2024-10-23T14.41.17.242,4.46,5.732,-60.671,-9.878
1.73E+12,2024-10-23T14.41.17.252,4.47,6.89,-62.317,-8.841
1.73E+12,2024-10-23T14.41.17.262,4.48,7.927,-63.537,-7.744
1.73E+12,2024-10-23T14.41.17.272,4.49,8.963,-64.024,-6.768
1.73E+12,2024-10-23T14.41.17.282,4.5,9.756,-64.817,-5.793
1.73E+12,2024-10-23T14.41.17.292,4.51,10.305,-66.524,-4.329
1.73E+12,2024-10-23T14.41.17.302,4.52,10.671,-67.744,-3.11
1.73E+12,2024-10-23T14.41.17.312,4.53,11.098,-67.683,-2.256
1.73E+12,2024-10-23T14.41.17.322,4.54,11.646,-66.951,-1.646
1.73E+12,2024-10-23T14.41.17.332,4.55,11.768,-66.768,-1.28
1.73E+12,2024-10-23T14.41.17.342,4.56,11.829,-67.073,-1.037
1.73E+12,2024-10-23T14.41.17.352,4.57,11.951,-67.317,-0.732
1.73E+12,2024-10-23T14.41.17.362,4.58,12.195,-66.768,-0.732
1.73E+12,2024-10-23T14.41.17.372,4.59,12.5,-66.524,-0.854
1.73E+12,2024-10-23T14.41.17.382,4.6,12.744,-67.317,-0.854
1.73E+12,2024-10-23T14.41.17.392,4.61,12.744,-68.171,-0.793
1.73E+12,2024-10-23T14.41.17.402,4.62,13.171,-67.866,-1.402
1.73E+12,2024-10-23T14.41.17.412,4.63,13.537,-66.951,-2.378
1.73E+12,2024-10-23T14.41.17.422,4.64,13.598,-66.768,-3.415
1.73E+12,2024-10-23T14.41.17.432,4.65,13.476,-67.439,-4.573
1.73E+12,2024-10-23T14.41.17.442,4.66,13.11,-67.195,-5.549
1.73E+12,2024-10-23T14.41.17.452,4.67,12.805,-65,-6.768
1.73E+12,2024-10-23T14.41.17.462,4.68,12.378,-63.598,-7.622
1.73E+12,2024-10-23T14.41.17.472,4.69,11.22,-63.841,-8.171
1.73E+12,2024-10-23T14.41.17.482,4.7,9.817,-63.78,-8.963
1.73E+12,2024-10-23T14.41.17.492,4.71,8.415,-61.951,-9.878
1.73E+12,2024-10-23T14.41.17.502,4.72,6.89,-59.268,-10.793
1.73E+12,2024-10-23T14.41.17.512,4.73,5.061,-56.159,-11.524
1.73E+12,2024-10-23T14.41.17.522,4.74,3.171,-51.646,-11.585
1.73E+12,2024-10-23T14.41.17.532,4.75,1.646,-45.61,-11.646
1.73E+12,2024-10-23T14.41.17.542,4.76,0.366,-40,-11.585
1.73E+12,2024-10-23T14.41.17.552,4.77,-0.732,-35.488,-10.793
1.73E+12,2024-10-23T14.41.17.562,4.78,-1.585,-30.305,-10.122
1.73E+12,2024-10-23T14.41.17.572,4.79,-2.317,-24.573,-9.573
1.73E+12,2024-10-23T14.41.17.582,4.8,-2.927,-19.207,-8.841
1.73E+12,2024-10-23T14.41.17.592,4.81,-3.72,-13.659,-8.049
1.73E+12,2024-10-23T14.41.17.602,4.82,-4.39,-8.049,-7.256
1.73E+12,2024-10-23T14.41.17.612,4.83,-5.061,-3.11,-6.463
1.73E+12,2024-10-23T14.41.17.622,4.84,-5.732,0.793,-5.61
1.73E+12,2024-10-23T14.41.17.632,4.85,-6.22,4.329,-4.634
1.73E+12,2024-10-23T14.41.17.642,4.86,-6.402,7.561,-3.72
1.73E+12,2024-10-23T14.41.17.652,4.87,-6.28,9.878,-2.683
1.73E+12,2024-10-23T14.41.17.662,4.88,-5.976,11.463,-1.585
1.73E+12,2024-10-23T14.41.17.672,4.89,-5.488,12.439,-0.305
1.73E+12,2024-10-23T14.41.17.682,4.9,-4.695,13.415,0.976
1.73E+12,2024-10-23T14.41.17.692,4.91,-3.537,14.024,1.89
1.73E+12,2024-10-23T14.41.17.702,4.92,-2.439,13.902,2.378
1.73E+12,2024-10-23T14.41.17.712,4.93,-1.28,13.537,2.683
1.73E+12,2024-10-23T14.41.17.722,4.94,0,13.78,2.378
1.73E+12,2024-10-23T14.41.17.732,4.95,1.524,14.451,1.768
1.73E+12,2024-10-23T14.41.17.742,4.96,2.805,14.451,1.28
1.73E+12,2024-10-23T14.41.17.752,4.97,4.329,14.939,0.671
1.73E+12,2024-10-23T14.41.17.762,4.98,5.854,16.463,-0.061
1.73E+12,2024-10-23T14.41.17.772,4.99,7.195,18.049,-0.366
1.73E+12,2024-10-23T14.41.17.782,5,8.537,19.756,-0.366
1.73E+12,2024-10-23T14.41.17.792,5.01,9.634,22.378,-0.671
1.73E+12,2024-10-23T14.41.17.802,5.02,10.366,24.817,-0.915
1.73E+12,2024-10-23T14.41.17.812,5.03,10.61,27.012,-0.671
1.73E+12,2024-10-23T14.41.17.822,5.04,10.61,30.244,-0.549
1.73E+12,2024-10-23T14.41.17.832,5.05,10.671,34.268,-0.61
1.73E+12,2024-10-23T14.41.17.842,5.06,10.732,38.049,-0.122
1.73E+12,2024-10-23T14.41.17.852,5.07,10.61,41.524,0.549
1.73E+12,2024-10-23T14.41.17.862,5.08,10.61,45.183,1.28
1.73E+12,2024-10-23T14.41.17.872,5.09,10.732,48.11,2.439
1.73E+12,2024-10-23T14.41.17.882,5.1,10.854,50.366,3.78
1.73E+12,2024-10-23T14.41.17.892,5.11,11.098,52.683,5
1.73E+12,2024-10-23T14.41.17.902,5.12,11.341,55.244,6.22
1.73E+12,2024-10-23T14.41.17.912,5.13,11.341,57.5,7.378
1.73E+12,2024-10-23T14.41.17.922,5.14,10.854,60.305,8.232
1.73E+12,2024-10-23T14.41.17.932,5.15,10.488,64.024,8.72
1.73E+12,2024-10-23T14.41.17.942,5.16,10,67.5,9.207
1.73E+12,2024-10-23T14.41.17.952,5.17,9.329,70.305,10
1.73E+12,2024-10-23T14.41.17.962,5.18,8.354,72.744,10.793
1.73E+12,2024-10-23T14.41.17.972,5.19,7.317,75.61,11.341
1.73E+12,2024-10-23T14.41.17.982,5.2,6.159,78.902,11.585
1.73E+12,2024-10-23T14.41.17.992,5.21,4.573,81.89,11.098
1.73E+12,2024-10-23T14.41.18.002,5.22,2.744,85.244,9.268
1.73E+12,2024-10-23T14.41.18.012,5.23,0.793,89.146,6.829
1.73E+12,2024-10-23T14.41.18.022,5.24,-1.524,92.378,4.573
1.73E+12,2024-10-23T14.41.18.032,5.25,-3.72,94.451,2.744
1.73E+12,2024-10-23T14.41.18.042,5.26,-6.098,95.122,1.707
1.73E+12,2024-10-23T14.41.18.052,5.27,-8.293,94.756,1.22
1.73E+12,2024-10-23T14.41.18.062,5.28,-10.427,93.232,0.976
1.73E+12,2024-10-23T14.41.18.072,5.29,-12.195,90.61,0.793
1.73E+12,2024-10-23T14.41.18.082,5.3,-13.537,87.866,0.549
1.73E+12,2024-10-23T14.41.18.092,5.31,-14.207,85.183,0.183
1.73E+12,2024-10-23T14.41.18.102,5.32,-14.512,81.768,-0.183
1.73E+12,2024-10-23T14.41.18.112,5.33,-14.756,77.805,-0.427
1.73E+12,2024-10-23T14.41.18.122,5.34,-15,74.207,-0.976
1.73E+12,2024-10-23T14.41.18.132,5.35,-14.878,71.707,-1.646
1.73E+12,2024-10-23T14.41.18.142,5.36,-14.756,69.451,-1.951
1.73E+12,2024-10-23T14.41.18.152,5.37,-14.634,66.707,-1.524
1.73E+12,2024-10-23T14.41.18.162,5.38,-14.634,63.963,-0.61
1.73E+12,2024-10-23T14.41.18.172,5.39,-14.512,61.585,0.915
1.73E+12,2024-10-23T14.41.18.182,5.4,-14.207,59.573,2.561
1.73E+12,2024-10-23T14.41.18.192,5.41,-13.78,57.744,4.207
1.73E+12,2024-10-23T14.41.18.202,5.42,-12.988,55.671,5.61
1.73E+12,2024-10-23T14.41.18.212,5.43,-12.439,53.415,6.707
1.73E+12,2024-10-23T14.41.18.222,5.44,-11.646,51.22,7.439
1.73E+12,2024-10-23T14.41.18.232,5.45,-10.793,48.963,7.866
1.73E+12,2024-10-23T14.41.18.242,5.46,-10,46.768,8.11
1.73E+12,2024-10-23T14.41.18.252,5.47,-9.268,44.329,8.293
1.73E+12,2024-10-23T14.41.18.262,5.48,-8.537,42.256,8.598
1.73E+12,2024-10-23T14.41.18.272,5.49,-7.622,40.671,8.841
1.73E+12,2024-10-23T14.41.18.282,5.5,-6.829,39.085,9.024
1.73E+12,2024-10-23T14.41.18.292,5.51,-6.098,37.195,9.207
1.73E+12,2024-10-23T14.41.18.302,5.52,-5.305,35.61,9.39
1.73E+12,2024-10-23T14.41.18.312,5.53,-4.573,34.268,9.39
1.73E+12,2024-10-23T14.41.18.322,5.54,-3.78,32.744,9.207
1.73E+12,2024-10-23T14.41.18.332,5.55,-3.11,30.732,9.085
1.73E+12,2024-10-23T14.41.18.342,5.56,-2.561,28.293,8.963
1.73E+12,2024-10-23T14.41.18.352,5.57,-1.829,26.585,8.841
1.73E+12,2024-10-23T14.41.18.362,5.58,-1.037,25.488,8.78
1.73E+12,2024-10-23T14.41.18.372,5.59,-0.305,24.634,8.659
1.73E+12,2024-10-23T14.41.18.382,5.6,0.427,23.963,8.598
1.73E+12,2024-10-23T14.41.18.392,5.61,1.037,23.171,8.476
1.73E+12,2024-10-23T14.41.18.402,5.62,1.463,21.951,8.476
1.73E+12,2024-10-23T14.41.18.412,5.63,1.89,20.488,8.232
1.73E+12,2024-10-23T14.41.18.422,5.64,2.195,18.841,7.988
1.73E+12,2024-10-23T14.41.18.432,5.65,2.5,17.195,7.561
1.73E+12,2024-10-23T14.41.18.442,5.66,2.744,15.671,7.012
1.73E+12,2024-10-23T14.41.18.452,5.67,2.683,14.024,6.402
1.73E+12,2024-10-23T14.41.18.462,5.68,2.683,12.378,5.793
1.73E+12,2024-10-23T14.41.18.472,5.69,2.744,10.915,5.061
1.73E+12,2024-10-23T14.41.18.482,5.7,2.622,9.268,4.39
1.73E+12,2024-10-23T14.41.18.492,5.71,2.561,7.439,3.598
1.73E+12,2024-10-23T14.41.18.502,5.72,2.378,5.427,2.805
1.73E+12,2024-10-23T14.41.18.512,5.73,2.195,3.476,2.195
1.73E+12,2024-10-23T14.41.18.522,5.74,2.012,1.463,1.646
1.73E+12,2024-10-23T14.41.18.532,5.75,1.829,-0.488,1.098
1.73E+12,2024-10-23T14.41.18.542,5.76,1.646,-1.585,0.732
1.73E+12,2024-10-23T14.41.18.552,5.77,1.463,-1.89,0.488
1.73E+12,2024-10-23T14.41.18.562,5.78,1.159,-2.439,0.366
1.73E+12,2024-10-23T14.41.18.572,5.79,0.61,-3.72,0.366
1.73E+12,2024-10-23T14.41.18.582,5.8,0.122,-4.817,0.366
1.73E+12,2024-10-23T14.41.18.592,5.81,-0.244,-5.366,0.427
1.73E+12,2024-10-23T14.41.18.602,5.82,-0.793,-5.854,0.61
1.73E+12,2024-10-23T14.41.18.612,5.83,-1.402,-6.159,0.854
1.73E+12,2024-10-23T14.41.18.622,5.84,-1.89,-5.915,0.976
1.73E+12,2024-10-23T14.41.18.632,5.85,-2.195,-5.183,0.793
1.73E+12,2024-10-23T14.41.18.642,5.86,-2.378,-4.207,0.732
1.73E+12,2024-10-23T14.41.18.652,5.87,-2.561,-3.476,0.61
1.73E+12,2024-10-23T14.41.18.662,5.88,-2.5,-2.988,0.366
1.73E+12,2024-10-23T14.41.18.672,5.89,-2.317,-2.622,0.183
1.73E+12,2024-10-23T14.41.18.682,5.9,-2.012,-2.561,-0.061
1.73E+12,2024-10-23T14.41.18.692,5.91,-1.585,-2.744,-0.244
1.73E+12,2024-10-23T14.41.18.702,5.92,-1.037,-3.11,-0.305
1.73E+12,2024-10-23T14.41.18.712,5.93,-0.427,-3.476,-0.488
1.73E+12,2024-10-23T14.41.18.722,5.94,0.183,-3.659,-0.793
1.73E+12,2024-10-23T14.41.18.732,5.95,0.732,-3.902,-1.037
1.73E+12,2024-10-23T14.41.18.742,5.96,1.28,-4.146,-1.22
1.73E+12,2024-10-23T14.41.18.752,5.97,1.951,-4.512,-1.341
1.73E+12,2024-10-23T14.41.18.762,5.98,2.561,-4.817,-1.402
1.73E+12,2024-10-23T14.41.18.772,5.99,3.232,-5.366,-1.341
1.73E+12,2024-10-23T14.41.18.782,6,3.72,-6.28,-1.037
1.73E+12,2024-10-23T14.41.18.792,6.01,4.146,-7.378,-0.732
1.73E+12,2024-10-23T14.41.18.802,6.02,4.512,-8.354,-0.488
1.73E+12,2024-10-23T14.41.18.812,6.03,4.634,-9.146,-0.061
1.73E+12,2024-10-23T14.41.18.822,6.04,4.634,-9.695,0.244
1.73E+12,2024-10-23T14.41.18.832,6.05,4.512,-9.756,0.305
1.73E+12,2024-10-23T14.41.18.842,6.06,4.329,-9.451,0.366
1.73E+12,2024-10-23T14.41.18.852,6.07,3.841,-8.72,0.305
1.73E+12,2024-10-23T14.41.18.862,6.08,3.171,-7.927,0.183
1.73E+12,2024-10-23T14.41.18.872,6.09,2.439,-7.134,0.183
1.73E+12,2024-10-23T14.41.18.882,6.1,1.707,-6.22,0.122
1.73E+12,2024-10-23T14.41.18.892,6.11,0.854,-5.427,0.061
1.73E+12,2024-10-23T14.41.18.902,6.12,0.122,-4.39,0
1.73E+12,2024-10-23T14.41.18.912,6.13,-0.427,-3.598,-0.122
1.73E+12,2024-10-23T14.41.18.922,6.14,-0.854,-2.866,-0.366
1.73E+12,2024-10-23T14.41.18.932,6.15,-1.159,-2.256,-0.671
1.73E+12,2024-10-23T14.41.18.942,6.16,-1.402,-2.378,-1.037
1.73E+12,2024-10-23T14.41.18.952,6.17,-1.402,-2.866,-1.463
1.73E+12,2024-10-23T14.41.18.962,6.18,-1.341,-3.598,-1.951
1.73E+12,2024-10-23T14.41.18.972,6.19,-1.22,-4.817,-2.439
1.73E+12,2024-10-23T14.41.18.982,6.2,-0.976,-6.524,-2.988
1.73E+12,2024-10-23T14.41.18.992,6.21,-0.793,-8.415,-3.659
1.73E+12,2024-10-23T14.41.19.002,6.22,-0.549,-10.488,-4.207
1.73E+12,2024-10-23T14.41.19.012,6.23,-0.427,-12.866,-4.573
1.73E+12,2024-10-23T14.41.19.022,6.24,-0.366,-14.939,-4.817
1.73E+12,2024-10-23T14.41.19.032,6.25,-0.122,-16.707,-4.878
1.73E+12,2024-10-23T14.41.19.042,6.26,0.549,-18.72,-5
1.73E+12,2024-10-23T14.41.19.052,6.27,1.585,-20.854,-4.878
1.73E+12,2024-10-23T14.41.19.062,6.28,2.805,-23.293,-4.512
1.73E+12,2024-10-23T14.41.19.072,6.29,4.085,-25.732,-3.902
1.73E+12,2024-10-23T14.41.19.082,6.3,5.305,-27.805,-3.476
1.73E+12,2024-10-23T14.41.19.092,6.31,6.159,-30.183,-3.11
1.73E+12,2024-10-23T14.41.19.102,6.32,6.707,-33.293,-2.561
1.73E+12,2024-10-23T14.41.19.112,6.33,6.951,-36.098,-2.073
1.73E+12,2024-10-23T14.41.19.122,6.34,6.768,-38.415,-1.707
1.73E+12,2024-10-23T14.41.19.132,6.35,6.22,-41.037,-1.341
1.73E+12,2024-10-23T14.41.19.142,6.36,5.305,-44.268,-0.854
1.73E+12,2024-10-23T14.41.19.152,6.37,4.146,-47.622,-0.305
1.73E+12,2024-10-23T14.41.19.162,6.38,2.744,-50.61,0.244
1.73E+12,2024-10-23T14.41.19.172,6.39,1.341,-53.354,0.793
1.73E+12,2024-10-23T14.41.19.182,6.4,-0.183,-55.793,1.28
1.73E+12,2024-10-23T14.41.19.192,6.41,-1.951,-57.988,1.524
1.73E+12,2024-10-23T14.41.19.202,6.42,-3.72,-60.427,1.402
1.73E+12,2024-10-23T14.41.19.212,6.43,-5.366,-62.622,1.159
1.73E+12,2024-10-23T14.41.19.222,6.44,-6.768,-64.512,0.915
1.73E+12,2024-10-23T14.41.19.232,6.45,-7.866,-66.463,0.549
1.73E+12,2024-10-23T14.41.19.242,6.46,-8.78,-68.232,-0.366
1.73E+12,2024-10-23T14.41.19.252,6.47,-9.451,-70.61,-1.159
1.73E+12,2024-10-23T14.41.19.262,6.48,-9.939,-73.232,-2.012
1.73E+12,2024-10-23T14.41.19.272,6.49,-10.183,-74.634,-3.171
1.73E+12,2024-10-23T14.41.19.282,6.5,-10.122,-75.671,-4.268
1.73E+12,2024-10-23T14.41.19.292,6.51,-9.939,-76.951,-5.488
1.73E+12,2024-10-23T14.41.19.302,6.52,-9.817,-78.415,-6.341
1.73E+12,2024-10-23T14.41.19.312,6.53,-9.268,-79.085,-7.073
1.73E+12,2024-10-23T14.41.19.322,6.54,-8.476,-78.659,-7.5
1.73E+12,2024-10-23T14.41.19.332,6.55,-7.561,-77.683,-7.622
1.73E+12,2024-10-23T14.41.19.342,6.56,-6.707,-76.707,-7.5
1.73E+12,2024-10-23T14.41.19.352,6.57,-5.793,-75.061,-7.195
1.73E+12,2024-10-23T14.41.19.362,6.58,-4.939,-73.354,-7.256
1.73E+12,2024-10-23T14.41.19.372,6.59,-4.329,-72.622,-6.585
1.73E+12,2024-10-23T14.41.19.382,6.6,-3.72,-72.134,-5.671
1.73E+12,2024-10-23T14.41.19.392,6.61,-3.049,-71.341,-5
1.73E+12,2024-10-23T14.41.19.402,6.62,-2.5,-70.244,-3.841
1.73E+12,2024-10-23T14.41.19.412,6.63,-2.5,-69.024,-2.561
1.73E+12,2024-10-23T14.41.19.422,6.64,-2.439,-67.378,-1.585
1.73E+12,2024-10-23T14.41.19.432,6.65,-1.951,-65.366,-0.366
1.73E+12,2024-10-23T14.41.19.442,6.66,-0.854,-64.207,1.463
1.73E+12,2024-10-23T14.41.19.452,6.67,1.22,-64.329,3.841
1.73E+12,2024-10-23T14.41.19.462,6.68,4.207,-65.793,6.037
1.73E+12,2024-10-23T14.41.19.472,6.69,7.134,-68.171,7.5
1.73E+12,2024-10-23T14.41.19.482,6.7,8.963,-68.902,7.256
1.73E+12,2024-10-23T14.41.19.492,6.71,9.573,-66.341,4.756
1.73E+12,2024-10-23T14.41.19.502,6.72,8.78,-61.89,0.854
1.73E+12,2024-10-23T14.41.19.512,6.73,6.463,-57.805,-3.049
1.73E+12,2024-10-23T14.41.19.522,6.74,3.476,-54.939,-6.22
1.73E+12,2024-10-23T14.41.19.532,6.75,0.183,-52.866,-8.171
1.73E+12,2024-10-23T14.41.19.542,6.76,-2.805,-50.366,-9.268
1.73E+12,2024-10-23T14.41.19.552,6.77,-5.61,-46.951,-9.939
1.73E+12,2024-10-23T14.41.19.562,6.78,-7.927,-43.598,-10.183
1.73E+12,2024-10-23T14.41.19.572,6.79,-9.512,-40.183,-10.061
1.73E+12,2024-10-23T14.41.19.582,6.8,-10.61,-36.524,-10.183
1.73E+12,2024-10-23T14.41.19.592,6.81,-11.22,-33.11,-10.671
1.73E+12,2024-10-23T14.41.19.602,6.82,-11.28,-30.671,-11.768
1.73E+12,2024-10-23T14.41.19.612,6.83,-11.22,-29.268,-12.866
1.73E+12,2024-10-23T14.41.19.622,6.84,-10.854,-27.439,-14.146
1.73E+12,2024-10-23T14.41.19.632,6.85,-10.122,-24.878,-15.366
1.73E+12,2024-10-23T14.41.19.642,6.86,-9.146,-21.89,-16.341
1.73E+12,2024-10-23T14.41.19.652,6.87,-8.232,-19.451,-16.768
1.73E+12,2024-10-23T14.41.19.662,6.88,-7.134,-17.622,-16.402
1.73E+12,2024-10-23T14.41.19.672,6.89,-6.037,-15.427,-15.976
1.73E+12,2024-10-23T14.41.19.682,6.9,-4.756,-13.11,-15.305
1.73E+12,2024-10-23T14.41.19.692,6.91,-3.537,-10.976,-14.207
1.73E+12,2024-10-23T14.41.19.702,6.92,-2.561,-9.085,-12.927
1.73E+12,2024-10-23T14.41.19.712,6.93,-1.28,-6.463,-11.098
1.73E+12,2024-10-23T14.41.19.722,6.94,0,-2.927,-9.329
1.73E+12,2024-10-23T14.41.19.732,6.95,1.22,0.671,-7.561
1.73E+12,2024-10-23T14.41.19.742,6.96,2.134,4.024,-5.488
