epoc (ms),timestamp (-0500),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.73293E+12,2024-11-29T19.43.39.333,2.8,10.366,-2.805,98.598
1.73293E+12,2024-11-29T19.43.39.343,2.81,12.744,-3.476,109.024
1.73293E+12,2024-11-29T19.43.39.353,2.82,15.61,-4.695,119.878
1.73293E+12,2024-11-29T19.43.39.363,2.83,18.354,-6.89,131.28
1.73293E+12,2024-11-29T19.43.39.373,2.84,20.854,-9.329,142.805
1.73293E+12,2024-11-29T19.43.39.383,2.85,23.476,-11.098,153.598
1.73293E+12,2024-11-29T19.43.39.393,2.86,25.976,-12.744,163.598
1.73293E+12,2024-11-29T19.43.39.403,2.87,28.476,-14.329,173.537
1.73293E+12,2024-11-29T19.43.39.413,2.88,30.915,-16.646,184.207
1.73293E+12,2024-11-29T19.43.39.423,2.89,33.293,-19.268,195.549
1.73293E+12,2024-11-29T19.43.39.433,2.9,35.61,-21.098,205
1.73293E+12,2024-11-29T19.43.39.443,2.91,37.195,-22.5,209.939
1.73293E+12,2024-11-29T19.43.39.453,2.92,38.11,-23.963,213.476
1.73293E+12,2024-11-29T19.43.39.463,2.93,39.024,-25.183,212.256
1.73293E+12,2024-11-29T19.43.39.473,2.94,38.659,-23.78,203.171
1.73293E+12,2024-11-29T19.43.39.483,2.95,37.927,-19.329,188.049
1.73293E+12,2024-11-29T19.43.39.493,2.96,36.768,-15.244,170.305
1.73293E+12,2024-11-29T19.43.39.503,2.97,35.305,-13.902,152.988
1.73293E+12,2024-11-29T19.43.39.513,2.98,33.476,-13.415,136.768
1.73293E+12,2024-11-29T19.43.39.523,2.99,31.646,-10.549,120.427
1.73293E+12,2024-11-29T19.43.39.533,3,29.268,-6.646,104.268
1.73293E+12,2024-11-29T19.43.39.543,3.01,26.22,-3.354,88.354
1.73293E+12,2024-11-29T19.43.39.553,3.02,22.805,-0.366,71.646
1.73293E+12,2024-11-29T19.43.39.563,3.03,18.72,1.646,55.122
1.73293E+12,2024-11-29T19.43.39.573,3.04,14.329,2.134,40.183
1.73293E+12,2024-11-29T19.43.39.583,3.05,9.878,1.829,27.561
1.73293E+12,2024-11-29T19.43.39.593,3.06,5.732,1.28,17.317
1.73293E+12,2024-11-29T19.43.39.603,3.07,2.5,1.28,9.207
1.73293E+12,2024-11-29T19.43.39.613,3.08,-0.366,2.195,2.012
1.73293E+12,2024-11-29T19.43.39.623,3.09,-2.988,3.232,-4.939
1.73293E+12,2024-11-29T19.43.39.633,3.1,-5.915,3.72,-11.707
1.73293E+12,2024-11-29T19.43.39.643,3.11,-8.902,4.329,-18.537
1.73293E+12,2024-11-29T19.43.39.653,3.12,-11.402,5.244,-25.427
1.73293E+12,2024-11-29T19.43.39.663,3.13,-13.293,6.22,-32.195
1.73293E+12,2024-11-29T19.43.39.673,3.14,-15.549,6.829,-39.085
1.73293E+12,2024-11-29T19.43.39.683,3.15,-18.476,6.22,-46.28
1.73293E+12,2024-11-29T19.43.39.693,3.16,-21.768,4.634,-53.598
1.73293E+12,2024-11-29T19.43.39.703,3.17,-26.037,2.195,-62.5
1.73293E+12,2024-11-29T19.43.39.713,3.18,-30.793,-0.244,-72.744
1.73293E+12,2024-11-29T19.43.39.723,3.19,-35.549,-3.354,-83.78
1.73293E+12,2024-11-29T19.43.39.733,3.2,-39.817,-6.646,-94.39
1.73293E+12,2024-11-29T19.43.39.743,3.21,-42.622,-7.744,-104.756
1.73293E+12,2024-11-29T19.43.39.753,3.22,-44.146,-7.012,-114.207
1.73293E+12,2024-11-29T19.43.39.763,3.23,-44.329,-5.732,-122.317
1.73293E+12,2024-11-29T19.43.39.773,3.24,-43.11,-4.39,-128.841
1.73293E+12,2024-11-29T19.43.39.783,3.25,-40.488,-3.78,-133.72
1.73293E+12,2024-11-29T19.43.39.793,3.26,-37.134,-3.659,-137.5
1.73293E+12,2024-11-29T19.43.39.803,3.27,-33.354,-3.598,-139.878
1.73293E+12,2024-11-29T19.43.39.813,3.28,-29.573,-2.988,-140.976
1.73293E+12,2024-11-29T19.43.39.823,3.29,-26.463,-1.89,-142.012
1.73293E+12,2024-11-29T19.43.39.833,3.3,-24.146,-0.915,-142.744
1.73293E+12,2024-11-29T19.43.39.843,3.31,-22.256,-0.122,-143.476
1.73293E+12,2024-11-29T19.43.39.853,3.32,-20.122,1.28,-144.024
1.73293E+12,2024-11-29T19.43.39.863,3.33,-17.5,1.829,-143.049
1.73293E+12,2024-11-29T19.43.39.873,3.34,-15.122,0.305,-140.427
1.73293E+12,2024-11-29T19.43.39.883,3.35,-13.232,-1.463,-136.22
1.73293E+12,2024-11-29T19.43.39.893,3.36,-11.402,-2.134,-131.28
1.73293E+12,2024-11-29T19.43.39.903,3.37,-10.183,-2.744,-125.976
1.73293E+12,2024-11-29T19.43.39.913,3.38,-9.695,-3.049,-119.817
